,id,item_number,description,vendor_name,stock_units,inventory_value,unit_cost,del_time,order_frequency_days,qty_unit_cd,inv_class_cd,service_level,purchasing_method,min,max,comment,movement_last_year,usage_last_year,movement_two_year,usage_two_year,movement_three_year,usage_three_year
2470,222633,66-18189-1,HANDLE  AFT CARGO DOOR,"The Boeing Comp, Spare Dist Cent",5.0000,550.000000,110.00,17,,EA,BATCH,,min-max,3.0,5.0,10/05/23 - REQ from MC,11,5,1,1,0,0
2471,222769,452T3215U36,ANGLE,"The Boeing Comp, Spare Dist Cent",1.0000,10761.000000,10761.00,74,,EA,BATCH,,min-max,1.0,1.0,Req. AOG - finna ALT vendor með lægra verði,1,1,2,2,0,0
2472,222802,53128-4-312-190,LANYARD ASSY,"The Boeing Comp, Spare Dist Cent",6.0000,2268.000000,378.00,30,,EA,BATCH,,min-max,6.0,6.0,MAX,5,3,0,0,1,2
2473,222803,134-422,Disk Assy,"Unical Aviation, Inc.",2.0000,5000.000000,2500.00,3,,EA,BATCH,,min-max,1.0,1.0,Q200,2,2,0,0,0,0
2474,222808,491B1213076-003,CAM-LATCH,"Boeing Distribution, Inc (Aviall)",1.0000,660.000000,660.00,7,,EA,BATCH,,min-max,1.0,1.0,,0,0,0,0,1,1
2475,222820,GA31491,"TUBE ASSEMBLY, TORQUE",Safran Landing Systems,1.0000,15333.000000,15333.00,134,,EA,BATCH,,,1.0,2.0,,1,1,1,1,0,0
2476,222820,GA31491,"TUBE ASSEMBLY, TORQUE",Safran Landing Systems,1.0000,15333.000000,15333.00,134,,EA,BATCH,,min-max,1.0,2.0,,1,1,1,1,0,0
2477,222838,1L500420-1,ASHTRAY,"The Boeing Comp, Spare Dist Cent",1.0000,0.000000,0.00,9,,EA,BATCH,,,,,,2,2,3,3,2,2
2478,222961,BAC29PPS0622,Placard,Interior Shop,6.0000,54.000000,9.00,32,,EA,BATCH,,,,,,1,-6,3,14,3,18
2479,222985,BACB30UW9K15X,BOLT,"The Boeing Comp, Spare Dist Cent",3.0000,570.000000,190.00,7,,EA,BATCH,,min-max,2.0,5.0,ITS-44250 req. Nensy,0,0,1,1,1,2
2480,223064,9299M96G07,PLUG ASSY,"Boeing Distribution, Inc (Aviall)",1.0000,2491.000000,2491.00,6,,EA,BATCH,,min-max,1.0,1.0,,0,0,0,0,1,1
2481,223198,PSD3252087-04-01,SPU Bracket,Metal Shop - Sheet,1.0000,0.000000,0.00,150,,EA,BATCH,,,,,,1,1,3,3,3,3
2482,223230,190132,Sensor Probe Instl  Brake Temp,PROJECTS INC.,0.0000,0.000000,2243.00,7,,EA,BATCH,,,,,,5,6,2,2,0,0
2483,223233,10-60141-23W,Outlet,"The Boeing Comp, Spare Dist Cent",0.0000,0.000000,785.00,25,,EA,BATCH,,min-max,1.0,1.0,Req from AOG 04.09.2023,2,0,0,0,0,0
2484,223259,42FLW720,Nut     (Add Info),Goodrich Corporation,251.0000,0.000000,0.00,81,,EA,BATCH,,,,,,57,1127,47,890,16,218
2485,223346,PLD3251031-01,Refueling headset placard,Interior Shop,0.0000,0.000000,16.00,77,,EA,BATCH,,,,,,9,9,0,0,2,2
2486,223359,364-180-402-0,SEAL,"CFM International, Inc.",1.0000,369.000000,369.00,39,,EA,BATCH,,min-max,1.0,1.0,,3,3,1,2,0,0
2487,223440,654T0035-8,Kit     Filter Kit,"The Boeing Comp, Spare Dist Cent",6.0000,492.000000,82.00,21,,KT,BATCH,,,,,,21,34,26,40,17,24
2488,223461,BACN10YJ3F,Nut,"The Boeing Comp, Spare Dist Cent",81.0000,81.000000,1.00,80,,EA,BATCH,,,,,,8,19,3,35,1,1
2489,223578,P8-02-0004-216,Container.First Aid Kit,Satair A/S,12.0000,780.000000,65.00,134,,EA,BATCH,,,,,,3,6,3,18,4,6
2490,223647,69906,FILTER,"The Boeing Comp, Spare Dist Cent",46.0000,3404.000000,74.00,12,,EA,BATCH,,min-max,20.0,40.0,,52,104,30,60,8,15
2491,224168,080-20465-01,Relay Shield Ay,Lufthansa Technik AG,3.0000,14172.000000,4724.00,59,,EA,SER,,min-max,1.0,1.0,Buy in NE condition,0,0,2,2,1,1
2492,224408,ICE120122-50,SD CARD - RESIDENT,Safran Passenger Innovations,0.0000,0.000000,0.00,0,,EA,BATCH,,,,,,2,9,8,29,0,0
2493,224427,NAS7604U5,SCREW,Boeing Distribution Services INC. (KLX),129.0000,258.000000,2.00,7,,EA,BATCH,,min-max,30.0,60.0,ITS-41792,3,19,0,0,0,0
2494,224491,1C7005-11ABE,COVER SEAT,COLLINS AEROSPACE,3.0000,3132.000000,1044.00,79,,EA,BATCH,,,,,,7,4,2,0,0,0
2495,225295,KT43-1276,Bolt Main Wheel,Goodrich Corporation,171.0000,3249.000000,19.00,55,,EA,BATCH,,min-max,200.0,500.0,757 / Do not purchase 43-1276SD,58,1299,55,1291,24,214
2496,230879,13HU4T5825UV,SEAT ASSY CONVERTIBLE LH TPL IAT,Aviointeriors S.P.A.,1.0000,5572.500000,5572.50,352,,EA,BATCH,,,,,,2,1,2,-1,3,-1
2497,230882,BAC27TCA0008,Decal,"Mitchell Aircraft, LLC",16.0000,128.000000,8.00,11,,EA,BATCH,,,,,,1,7,7,11,5,13
2498,230888,315205500025,"CUSHION, BOTTOM AISLE LH",Aviointeriors S.P.A.,132.0000,0.000000,0.00,127,,EA,BATCH,,,,,,2,33,3,10,3,40
2499,230902,8663DL18,"Tape, Polyurethane, 18 Wide, 0.018 Thick (Roll 108FT(36YD))",Aerospheres (UK) Ltd.,108.0000,2862.000000,26.50,43,,FT,BATCH,,,,,,2,216,4,540,3,432
2500,230906,M02728,"Precision Cleaner, 800ml",Iðnver,7.0000,108.500000,15.50,37,,EA,BATCH,,,,,,11,18,8,10,10,16
2501,230909,EA934NA,Compound Potting Hysol Ea934na Pt,Aerospheres (UK) Ltd.,1.0000,128.000000,128.00,24,,KT,BATCH,,,,,,8,7,6,8,9,16
2502,230910,BMS5-137TY1CL3,PRIMER,Aerospheres (UK) Ltd.,3.0000,1356.000000,452.00,82,,EA,BATCH,,,,,,4,4,3,3,1,1
2503,230911,G02219,"TAPE - Yellow Vinyl Adhesive, Scotch Brand No. 471, 1.5"" (38.1mm) Wide",Aerospheres (UK) Ltd.,20.0000,450.000000,22.50,63,,RL,BATCH,,,,,,29,83,17,49,22,51
2504,230919,PR1776MB1-2-60Z,Sealant Low Weight Fuel,Aerospheres (UK) Ltd.,15.0000,600.000000,40.00,13,,EA,BATCH,,,,,C-CHECK 23-24,26,36,29,54,10,16
2505,230924,M25988-1-153,O-Ring,"The Boeing Comp, Spare Dist Cent",27.0000,54.000000,2.00,10,,EA,BATCH,,,,,,5,7,0,0,2,0
2506,230937,504958,PRIM 10P20-44MNF/291B/TR114 4GK,AkzoNobel Aerospace Coatings,4.0000,1568.000000,392.00,44,,EA,BATCH,,,,,,2,2,3,9,3,3
2507,230941,452T1202-8,Lock Assy,,3.0000,13500.000000,4500.00,21,,EA,BATCH,,,,,,6,2,2,0,0,0
2508,230943,TTN95TY2,Solvent,"Boeing Distribution, Inc (Aviall)",13.0000,169.000000,13.00,65,,GL,BATCH,,,,,,7,27,4,15,5,21
2509,230947,2584M06P01,"CABLE, SHAFT OVERRIDE",Honeywell International Inc.,1.0000,3449.500000,3449.50,182,,EA,TRK,,min-max,1.0,1.0,CFM_LEAP Engine RSPL,0,0,0,0,0,0
2510,230951,285N0412-8,Handset Ay  Flight Deck And,,1.0000,2494.000000,2494.00,21,,EA,BATCH,,,,,,6,2,3,2,3,1
2511,230960,315206100025,"CUSHION, BOTTOM OUTBD LH",Aviointeriors S.P.A.,125.0000,0.000000,0.00,127,,EA,BATCH,,,,,,2,32,3,13,4,31
2512,230972,C30001,"Cabin Carpet Stain Remover, bottle of 500ml",Progenta,11.0000,539.000000,49.00,156,,EA,BATCH,,,,,,6,6,7,7,9,12
2513,230977,EC1300L,Adhesiv Carpet Glue,Aerospheres (UK) Ltd.,6.0000,199.999980,33.33,34,,LI,BATCH,,,,,,9,9,17,23,8,11
2514,230992,BMS10-86TY1GRAY,Paint   Teflon Paint,AkzoNobel Aerospace Coatings,3.0000,732.000000,244.00,94,,KT,BATCH,,,,,,6,6,8,6,1,5
2515,230995,9PR5,Cleaner,AFRIDANA A/S,9.0000,522.000000,58.00,48,,EA,BATCH,,,,,,8,9,7,9,7,8
2516,230997,BMS3-32TYPE1,Fluid Strut,Aerospheres (UK) Ltd.,80.0000,850.000000,10.63,36,,QT,BATCH,,,,,,6,111,8,251,4,120
2517,231001,BAC70835,Exterior White,AkzoNobel Aerospace Coatings,13.0000,2249.000000,173.00,48,,LI,BATCH,,,,,,3,9,9,26,7,38
2518,231010,M0LYC0TEGRAPIDP,Lubrcant Mos2 Solid Lubricant,Aerospheres (UK) Ltd.,200.0000,0.000000,0.00,57,,GM,BATCH,,,,,,1,100,3,53,3,200
2519,231011,M83461-1-226,Packing,"The Boeing Comp, Spare Dist Cent",28.0000,0.000000,0.00,17,,EA,BATCH,,,,,,16,48,1,4,2,13
2520,231022,MS29513-226,Packing,"The Boeing Comp, Spare Dist Cent",28.0000,0.000000,0.00,17,,EA,BATCH,,,,,,16,48,1,4,2,13
2521,231029,M0BILSHC100TUBE,"GREASE  SYNTHETIC GREASE IN 12,5 OUNCES",Ingelbeen Soete,42.0000,798.000000,19.00,29,,EA,BATCH,,,,,,10,39,11,23,12,19
2522,231034,290FR3,Tape Cargo 3inx36yds,Kiepura Aviation Corporation,37.0000,2257.000000,61.00,82,,RL,BATCH,,,,,,31,58,22,41,13,28
2523,231040,BMS10-79-TYPEII,"Primer - Urethane Compatible, Corrosin resistant",AkzoNobel Aerospace Coatings,0.0000,0.000000,238.00,46,,EA,BATCH,,,,,,1,1,4,4,5,6
2524,231053,BMS11-7,Solvent,Aerospheres (UK) Ltd.,92.0000,4170.666360,45.33,32,,LI,BATCH,,,,,,11,191,14,224,15,270
2525,231056,DAPC02200,Sealant (177ml) tubes,"Boeing Distribution, Inc (Aviall)",5.0000,418.333350,83.67,36,,EA,BATCH,,,,,Aviall PN: DAPC02200-60Z,12,10,14,22,17,25
2526,231065,439009019,Mod-Kit Server Lock,"Proponent , INC. (Kapco)",3.0000,3894.000000,1298.00,108,,EA,BATCH,,min-max,1.0,5.0,,1,1,1,1,0,0
2527,231066,L0CTITE242,THREAD LOCKER,Aerospheres (UK) Ltd.,3.0000,246.000000,82.00,39,,EA,BATCH,,,,,,4,4,2,2,3,3
2528,231071,75425A81,3m Contact Adhesive 30 Nf Clear 1 Quart,"Boeing Distribution, Inc (Aviall)",6.0000,237.000000,39.50,28,,QT,BATCH,,,,,,6,10,6,7,10,18
2529,231093,AER0DURN0NSLIPW,Paint   White 000100  Aerodur Non Slip,AkzoNobel Aerospace Coatings,8.0000,680.000000,85.00,43,,LI,BATCH,,,,,C-CHECK 23-24,3,15,7,17,4,13
2530,231116,BAC27NBY0069,Marker,"The Boeing Comp, Spare Dist Cent",5.0000,280.000000,56.00,11,,EA,BATCH,,,,,,3,3,5,6,2,2
2531,231131,2606968,Bolt,"Boeing Distribution, Inc (Aviall)",77.0000,5390.000000,70.00,89,,EA,BATCH,,,,,,13,135,6,73,0,0
2532,231133,DC732CL,Sealant,Seattle Aviation Solutions LLC,15.0000,147.499950,9.83,29,,EA,BATCH,,,,,,12,15,13,21,18,20
2533,231140,DAT64-82B1-509,Bearing Actr Nose Gear Steering,Wencor West,4.0000,13740.000000,3435.00,12,,EA,BATCH,,min-max,4.0,4.0,Þurfum að eiga fjóra á lager þar sem það eru notaðir fjórir í einu. - Eiki ( 03.03.2023),2,2,0,0,0,0
2534,231142,LOCTITE242,lOCTITE 242 Medium,"Boeing Distribution, Inc (Aviall)",0.0000,0.000000,41.00,15,,EA,BATCH,,,,,Aviall PN: 24231=6P,6,7,8,9,7,7
2535,231148,KB27109,"Seal    Ring -Tube,S0v T0 Dr",Rolls-Royce Engine Control,41.0000,246.000000,6.00,11,,EA,BATCH,,,,,,4,4,2,2,1,1
2536,231152,3M468MP,"Adhesive Transfer Tape Clear, 1 in x 60 yd 5.0 mil  (013MM)",Aerospheres (UK) Ltd.,10.0000,360.000000,36.00,35,,EA,BATCH,,,,,,12,22,8,17,8,20
2537,231165,BAC27NCT0217,Marker,"The Boeing Comp, Spare Dist Cent",8.0000,272.000000,34.00,13,,EA,BATCH,,,,,,8,20,5,11,12,19
2538,231175,PR1428B2,Sealant,"Boeing Distribution, Inc (Aviall)",1.0000,71.000000,71.00,26,,KT,BATCH,,,,,,1,1,6,8,7,8
2539,231180,ALGCR215,VISIAL-WIPE,Aerospheres (UK) Ltd.,3500.0000,3500.000000,1.00,32,,EA,BATCH,,,,,,10,3500,11,3280,8,2670
2540,231191,LJ76353,Flap Assy - Blocker,MidAmerican Aerospace,2.0000,2934.000000,1467.00,37,,EA,BATCH,,,,,,1,1,5,1,6,2
2541,231194,505031,KIT: 23T3-105/PC-216,AkzoNobel Aerospace Coatings,3.0000,975.000000,325.00,92,,KT,BATCH,,,,,,6,6,8,6,1,5
2542,231195,DAPC02100,Sealant,Aerospheres (UK) Ltd.,0.0000,0.000000,91.00,36,,EA,BATCH,,,,,,7,7,17,15,14,20
2543,231201,M0BILSHC100,Grease  Synthetic Grease In 35 Lb Cans,Aerospheres (UK) Ltd.,64.0000,5632.000000,88.00,17,,KG,BATCH,,,,,,9,144,8,128,6,96
2544,231211,8-935-01,Switch *MAT NOTE*,LEKI Aviation,6.0000,4117.999980,686.33,98,,EA,SER,,min-max,2.0,3.0,,1,1,0,0,0,0
2545,231213,BMS5-63TY2CLB1-2,SEALANT,"Boeing Distribution, Inc (Aviall)",5.0000,418.333350,83.67,36,,EA,BATCH,,,,,,12,10,14,22,17,25
2546,231220,350650,"Hardener 90150 2,5 Lt",AkzoNobel Aerospace Coatings,3.0000,201.000000,67.00,41,,LI,BATCH,,,,,,1,2,3,9,4,12
2547,231222,MIL-PRF-6085,"Oil - Instrument, Aircraft, Low Volatility",Aerospheres (UK) Ltd.,14.0000,528.500000,37.75,7,,EA,BATCH,,,,,,10,8,5,8,5,7
2548,231224,PL32M,Sealant  Hylomar Blue,Aerospheres (UK) Ltd.,13.0000,182.000000,14.00,10,,EA,BATCH,,,,,,10,15,14,20,13,16
2549,231228,HCS2125,Sealant Tape,Heatcon Composite Syst(Europe) Ltd.,32.0000,384.000000,12.00,21,,RL,BATCH,,,,,,5,94,2,52,3,45
2550,231241,122157T030,Ot-157t 3in 60y,"Proponent , INC. (Kapco)",28.0000,4474.400000,159.80,27,,EA,BATCH,,,,,,14,34,7,11,6,14
2551,231242,107190,Battery 9.V,Fossberg ehf.,90.0000,180.000000,2.00,32,,EA,BATCH,,,,,,12,290,8,280,10,260
2552,231250,ASG64,Aeroshell grease (MIL-G-21164D) - formally ASG33MS,Aerospheres (UK) Ltd.,0.0000,0.000000,136.50,17,,EA,BATCH,,,,,C-CHECK 23-24,3,3,3,3,4,4
2553,231255,BRAYC0599,Corrosion Inhibitor,"Boeing Distribution, Inc (Aviall)",47.0000,658.000000,14.00,11,,LI,BATCH,,,,,,11,78,7,48,6,32
2554,231265,315205400025,"CUSHION, BOTTOM AISLE RH",Aviointeriors S.P.A.,129.0000,0.000000,0.00,127,,EA,BATCH,,,,,,2,33,3,10,3,41
2555,231267,C28-15,Solvent,AkzoNobel Aerospace Coatings,0.0000,0.000000,3.00,28,,LI,BATCH,,,,,,25,420,17,290,24,390
2556,231268,BAC27NCT0166,Marker,"The Boeing Comp, Spare Dist Cent",4.0000,60.000000,15.00,13,,EA,BATCH,,,,,,1,2,5,6,9,9
2557,231270,PS890A2,Semkit,Aerospheres (UK) Ltd.,8.0000,272.000000,34.00,57,,EA,BATCH,,,,,,47,107,42,76,19,22
2558,231274,MS28778-4,Packing,"Boeing Distribution, Inc (Aviall)",30.0000,0.000000,0.00,39,,EA,BATCH,,,,,,2,5,11,15,6,5
2559,231275,345570000,"ALEXIT-Hardener 345-57, 1 kg",Mankiewicz Gebr. & Co. (GmbH & Co. KG),4.0000,148.000000,37.00,52,,KG,BATCH,,,,,,6,7,4,-5,2,11
2560,231278,CN216,Conditioner Leather,"Boeing Distribution, Inc (Aviall)",16.0000,304.000000,19.00,30,,EA,BATCH,,,,,,5,24,5,12,1,1
2561,231279,989803139261,Adult Smart Pads Ii,MEDOR ehf.,32.0000,2016.000000,63.00,58,,EA,BATCH,,,,,,23,87,17,42,15,54
2562,231281,22WC500312,Clip,"The Boeing Comp, Spare Dist Cent",99.0000,0.000000,0.00,5,,EA,BATCH,,,,,,1,3,4,3,3,3
2563,231289,L0CTITE222,THREAD LOCK COMPOUND,Boeing Distribution Services INC. (KLX),2.0000,13.000000,6.50,26,,EA,BATCH,,,,,,2,2,5,3,3,4
2564,231291,EC3524BA,Hardener,"Boeing Distribution, Inc (Aviall)",5.0000,2270.833350,454.17,44,,KT,BATCH,,,,,Aviall PN Black: 048011-98843 / Blue: 021200-20871,7,7,3,6,5,8
2565,231295,S67-2002-18,Antenna Radio Altimeter Antenna,,0.0000,0.000000,725.12,30,,EA,SER,,min-max,3.0,6.0,Kaupa alt. PN S67-2002-28 í NE condition - Do not buy -18,9,19,2,4,0,0
2566,231309,TR-113,Thinner for Akzo Nobel Eclipse,AkzoNobel Aerospace Coatings,0.0000,0.000000,26.00,46,,LI,BATCH,,,,,,5,20,6,24,6,24
2567,231313,CG1305AB,Compound Potting,"Boeing Distribution, Inc (Aviall)",0.0000,0.000000,455.67,220,,KT,BATCH,,,,,,8,10,2,3,3,5
2568,231318,517212-4,IGNITER (SPEC# 2646M08P02),AAR Corporation,6.0000,3357.000000,559.50,8,,EA,TRK,,min-max,2.0,4.0,CFM_LEAP Engine RSPL,0,0,0,0,0,0
2569,231323,RTV106,Sealant,Aerospheres (UK) Ltd.,19.0000,361.000000,19.00,35,,EA,BATCH,,,,,,35,48,30,58,46,100
2570,231327,315206000025,"CUSHION, BOTTOM OUTBD RH",Aviointeriors S.P.A.,113.0000,0.000000,0.00,127,,EA,BATCH,,,,,,2,37,3,13,4,43
2571,231338,9402-25-05,MOD KIT,Safran Cabin Germany GmbH,5.0000,0.000000,0.00,16,,EA,BATCH,,,,,,29,40,0,0,0,0
2572,231405,101F171-5,NUTPLATE,Jet International Company LLC,35.0000,0.000000,0.00,3,,EA,BATCH,,,,,,9,14,1,1,0,0
2573,231473,BACC10GE3,CLAMP,"The Boeing Comp, Spare Dist Cent",39.0000,39.000000,1.00,7,,EA,BATCH,,min-max,3.0,10.0,737MAX EO 737-27-1315,3,3,0,0,0,0
2574,231488,ICE230101CSC.00,SD CARD - CYCLIC,Safran Passenger Innovations,6.0000,0.000000,0.00,0,,EA,BATCH,,,,,,11,31,0,0,0,0
2575,231491,ICE230101CRC.00,SD CARD - RESIDENT,ZODIAC INFLIGHT INNOVATIONS,25.0000,0.000000,0.00,3,,EA,BATCH,,,,,,10,30,0,0,0,0
2576,231497,ICE010123-50,SD CARD - RESIDENT,ZODIAC INFLIGHT INNOVATIONS,25.0000,0.000000,0.00,3,,EA,BATCH,,,,,,10,30,0,0,0,0
2577,231500,ICE010123-00,SD CARD - CYCLIC,Safran Passenger Innovations,6.0000,0.000000,0.00,0,,EA,BATCH,,,,,,11,31,0,0,0,0
2578,231763,2773M91P01,BLOCK,"CFM International, Inc.",1.0000,253.000000,253.00,29,,EA,BATCH,,min-max,1.0,1.0,AOG,1,1,0,0,0,0
2579,232838,CB200-40,"ADHESIVE, ACRILIC","Boeing Distribution, Inc (Aviall)",34.0000,918.000000,27.00,68,,EA,BATCH,,,,,,34,80,21,46,17,30
2580,232886,RTV157,Seal    Adhesive Seal,Boeing Distribution Services INC. (KLX),7.0000,273.000000,39.00,38,,TU,BATCH,,,,,,21,25,13,17,6,8
2581,232998,84009-50,OUTBOARD RESTRAINT ASSY,Ancra International,1.0000,3656.000000,3656.00,77,,EA,BATCH,,min-max,1.0,1.0,B767 CARGO KERFI,0,0,0,0,0,0
2582,233003,85025-11,ASSEMBLY-CARGO LOCK,Ancra International,1.0000,9387.000000,9387.00,74,,EA,BATCH,,min-max,1.0,1.0,B767 CARGO KERFI,3,3,0,0,0,0
2583,233007,84005-55,OUTBOARD RESTRAINT ASSY,Ancra International,2.0000,2744.000000,1372.00,77,,EA,BATCH,,min-max,1.0,2.0,B767 CARGO KERFI,0,0,0,0,0,0
2584,233009,83139-50,END STOP ASSEMBLY,Ancra International,2.0000,4356.000000,2178.00,34,,EA,BATCH,,min-max,1.0,2.0,B767 CARGO KERFI,0,0,0,0,0,0
2585,233012,86040-20,CTR GUIDE/RESTRAINT,Ancra International,2.0000,9204.000000,4602.00,65,,EA,BATCH,,min-max,1.0,2.0,B767 CARGO KERFI,0,0,0,0,0,0
2586,233023,86035-11,SIDE GUIDE ASSEMBLY,Ancra International,1.0000,2647.000000,2647.00,77,,EA,BATCH,,min-max,1.0,1.0,B767 CARGO KERFI,0,0,0,0,0,0
2587,233031,84006-66,OUTBOARD RESTRAINT ASSY,Ancra International,1.0000,2077.000000,2077.00,85,,EA,BATCH,,min-max,1.0,1.0,B767 CARGO KERFI,0,0,0,0,0,0
2588,233032,84014-62,OUTBOARD RESTR. OVERRID,Ancra International,1.0000,4568.000000,4568.00,85,,EA,BATCH,,min-max,1.0,1.0,B767 CARGO KERFI,0,0,0,0,0,0
2589,233057,86040-11,CENTER GUIDE/RESTRAINT,Ancra International,2.0000,10224.000000,5112.00,65,,EA,BATCH,,min-max,1.0,2.0,B767 CARGO KERFI,0,0,0,0,0,0
2590,233062,84015-61,OUTBOARD RESTRAINT ASSY,Ancra International,1.0000,3337.000000,3337.00,77,,EA,BATCH,,min-max,1.0,1.0,B767 CARGO KERFI,0,0,0,0,0,0
2591,233067,86560-15,CARGO LOCK ASSEMBLY,Ancra International,1.0000,4070.000000,4070.00,34,,EA,BATCH,,min-max,1.0,1.0,B767 CARGO KERFI,0,0,0,0,0,0
2592,233073,86564-10,CARGO LOCK,Ancra International,1.0000,4760.000000,4760.00,33,,EA,BATCH,,min-max,1.0,1.0,B767 CARGO KERFI,0,0,0,0,0,0
2593,233077,80597-10,SPRING,Ancra International,50.0000,1650.000000,33.00,20,,EA,BATCH,,min-max,13.0,50.0,B767 CARGO KERFI,0,0,0,0,0,0
2594,233079,86562-12,CARGO LOCK,Ancra International,1.0000,8769.000000,8769.00,89,,EA,BATCH,,min-max,1.0,1.0,B767 CARGO KERFI,0,0,0,0,0,0
2595,233085,86341-10,ROLLOUT STOP ASSY.,Ancra International,1.0000,6094.000000,6094.00,77,,EA,BATCH,,min-max,1.0,1.0,B767 CARGO KERFI,0,0,0,0,0,0
2596,233092,86568-10,CARGO LOCK,Ancra International,1.0000,5399.000000,5399.00,33,,EA,BATCH,,min-max,1.0,1.0,B767 CARGO KERFI,0,0,0,0,0,0
2597,233095,86087-11,ENGINE PALLET LOCK ASSY,Ancra International,1.0000,4153.000000,4153.00,34,,EA,BATCH,,min-max,1.0,1.0,B767 CARGO KERFI,0,0,0,0,0,0
2598,233096,86564-11,CARGO LOCK,Ancra International,1.0000,6422.000000,6422.00,89,,EA,BATCH,,min-max,1.0,1.0,B767 CARGO KERFI,0,0,0,0,0,0
2599,233100,86560-12,CARGO LOCK ASSEMBLY,Ancra International,1.0000,4785.000000,4785.00,77,,EA,BATCH,,min-max,1.0,1.0,B767 CARGO KERFI,0,0,0,0,0,0
2600,233108,81673-219,STUD - TENSION,Ancra International,10.0000,530.000000,53.00,14,,EA,BATCH,,min-max,3.0,10.0,B767 CARGO KERFI,0,0,0,0,0,0
2601,233109,80467-20,"PAWL, OUTER",Ancra International,25.0000,7150.000000,286.00,34,,EA,BATCH,,min-max,6.0,25.0,B767 CARGO KERFI,0,0,0,0,0,0
2602,233110,86560-10,CARGO LOCK ASSEMBLY,Ancra International,4.0000,8960.000000,2240.00,14,,EA,BATCH,,min-max,2.0,4.0,B767 CARGO KERFI,0,0,0,0,0,0
2603,233111,81673-220,STUD - TENSION,Ancra International,10.0000,530.000000,53.00,14,,EA,BATCH,,min-max,3.0,10.0,B767 CARGO KERFI,0,0,0,0,0,0
2604,233114,86556-11,SIDE RESTRAINT ASSEMBLY,Ancra International,2.0000,5384.000000,2692.00,71,,EA,BATCH,,min-max,1.0,2.0,B767 CARGO KERFI,1,1,0,0,0,0
2605,233115,80596-10,SPRING,Ancra International,25.0000,300.000000,12.00,14,,EA,BATCH,,min-max,6.0,25.0,B767 CARGO KERFI,0,0,0,0,0,0
2606,233119,86552-10,SIDE RESTRAINT ASSY,Ancra International,2.0000,9774.000000,4887.00,86,,EA,BATCH,,min-max,1.0,2.0,B767 CARGO KERFI,1,2,0,0,0,0
2607,233120,80471-19,"SHAFT, CARGO LOCK",Ancra International,25.0000,850.000000,34.00,20,,EA,BATCH,,min-max,6.0,25.0,B767 CARGO KERFI,0,0,0,0,0,0
2608,233125,86562-11,CARGO LOCK,Ancra International,1.0000,6458.000000,6458.00,33,,EA,BATCH,,min-max,1.0,1.0,B767 CARGO KERFI,0,0,0,0,0,0
2609,233126,80334-11,BALL TRANSFER ASSY,Ancra International,47.0000,1504.000000,32.00,20,,EA,BATCH,,min-max,13.0,50.0,B767 CARGO KERFI,0,0,0,0,0,0
2610,233127,86560-17,CARGO LOCK ASSEMBLY,Ancra International,1.0000,5419.000000,5419.00,65,,EA,BATCH,,min-max,1.0,1.0,B767 CARGO KERFI,0,0,0,0,0,0
2611,233128,80120-13,ROLLER ASSY,Ancra International,25.0000,2100.000000,84.00,34,,EA,BATCH,,min-max,6.0,25.0,B767 CARGO KERFI,0,0,0,0,0,0
2612,233129,80115-19,"SHAFT, ROLLER",Ancra International,25.0000,375.000000,15.00,20,,EA,BATCH,,min-max,6.0,25.0,B767 CARGO KERFI,0,0,0,0,0,0
2613,233132,86560-11,CARGO LOCK ASSEMBLY,Ancra International,1.0000,2805.000000,2805.00,34,,EA,BATCH,,min-max,1.0,1.0,B767 CARGO KERFI,0,0,0,0,0,0
2614,233133,86552-11,SIDE RESTRAINT ASSY,Ancra International,1.0000,5409.000000,5409.00,34,,EA,BATCH,,min-max,1.0,1.0,B767 CARGO KERFI,0,0,0,0,0,0
2615,233134,80596-11,SPRING,Ancra International,25.0000,275.000000,11.00,20,,EA,BATCH,,min-max,6.0,25.0,B767 CARGO KERFI,0,0,0,0,0,0
2616,233139,86093-20,ASSY-CTRLINE RESTRAINT,Ancra International,1.0000,5368.000000,5368.00,34,,EA,BATCH,,min-max,1.0,1.0,B767 CARGO KERFI,0,0,0,0,0,0
2617,233141,80466-20,"PAWL, INNER",Ancra International,25.0000,6900.000000,276.00,20,,EA,BATCH,,min-max,6.0,25.0,B767 CARGO KERFI,0,0,0,0,0,0
2618,233144,86562-10,CARGO LOCK,Ancra International,1.0000,7318.000000,7318.00,33,,EA,BATCH,,min-max,1.0,1.0,B767 CARGO KERFI,0,0,0,0,0,0
2619,233147,GA31487-1,"HOUSING ASSEMBLY,PISTON",Safran Landing Systems,0.0000,0.000000,13547.00,143,,EA,BATCH,,min-max,1.0,1.0,Check repairs if parts are U/S,3,4,0,0,0,0
2620,233149,86532-10,OUTBOARD RESTRAINT ASSY,Ancra International,1.0000,3453.000000,3453.00,34,,EA,BATCH,,min-max,1.0,1.0,B767 CARGO KERFI,0,0,0,0,0,0
2621,233151,272A0101-409M-N1490863643,SPACER,Metal Shop - Sheet,6.0000,0.000000,0.00,219,,EA,BATCH,,,,,,8,4,0,0,0,0
2622,233185,ICE010123-51,SD CARD - RESIDENT,ZODIAC INFLIGHT INNOVATIONS,13.0000,0.000000,0.00,14,,EA,BATCH,,,,,,11,27,0,0,0,0
